GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
100505624	1.08e-02	4.41e-03	0.1376	2.847301	0.3917076	114.53	GTF3C2-AS1	GTF3C2 antisense RNA 1
27154	1.08e-02	4.41e-03	0.1174	2.846998	0.3342928	1107.59	BRPF3	bromodomain and PHD finger containing 3
107986828	1.08e-02	4.41e-03	0.1566	2.846931	0.4459402	41.5	LOC107986828	
55107	1.08e-02	4.42e-03	0.1858	-2.846601	-0.5289708	1063.14	ANO1	anoctamin 1
25832	1.08e-02	4.42e-03	0.0885	-2.846417	-0.2519846	1518.09	NBPF14	NBPF member 14
10671	1.08e-02	4.43e-03	0.0657	-2.845758	-0.187051	1089.06	DCTN6	dynactin subunit 6
51659	1.09e-02	4.43e-03	0.1416	2.845513	0.4028852	59.11	GINS2	GINS complex subunit 2
105379854	1.09e-02	4.44e-03	0.2855	-2.845292	-0.8123644	16.11	LOC105379854	uncharacterized LOC105379854
101929351	1.09e-02	4.44e-03	0.1989	-2.844794	-0.5656893	27.26	CDC37L1-DT	CDC37L1 divergent transcript
130507	1.09e-02	4.45e-03	0.0721	-2.844423	-0.2051188	2170.16	UBR3	ubiquitin protein ligase E3 component n-recognin 3
107987147	1.09e-02	4.45e-03	0.1623	-2.84436	-0.4615521	176.86	LOC107987147	
27297	1.09e-02	4.45e-03	0.05	2.844247	0.1422915	1461.01	CRCP	CGRP receptor component
693206	1.09e-02	4.45e-03	0.1929	2.844196	0.5485081	10.77	MIR621	microRNA 621
692197	1.09e-02	4.46e-03	0.2317	2.843463	0.6588465	11.02	SNORD77	small nucleolar RNA, C/D box 77
83661	1.09e-02	4.47e-03	0.4952	2.842798	1.4076963	1332.05	MS4A8	membrane spanning 4-domains A8
100287482	1.09e-02	4.47e-03	0.3228	2.842586	0.9174967	31.75	SMKR1	small lysine rich protein 1
1365	1.10e-02	4.48e-03	0.2523	2.842163	0.7170685	457.51	CLDN3	claudin 3
401472	1.10e-02	4.48e-03	0.2079	-2.842186	-0.5910312	41.04	GASAL1	growth arrest associated lncRNA 1
728841	1.10e-02	4.49e-03	0.1317	-2.841573	-0.3741836	1218.81	NBPF8	NBPF member 8
5160	1.10e-02	4.49e-03	0.0683	-2.84153	-0.1939571	1367.98	PDHA1	pyruvate dehydrogenase E1 subunit alpha 1
51053	1.10e-02	4.50e-03	0.1444	2.841017	0.4102948	365.11	GMNN	geminin DNA replication inhibitor
23354	1.10e-02	4.50e-03	0.105	-2.840903	-0.2984253	479.52	HAUS5	HAUS augmin like complex subunit 5
57657	1.10e-02	4.51e-03	0.1275	-2.839981	-0.3619967	77.43	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3
100506033	1.10e-02	4.51e-03	0.1446	-2.839849	-0.4105724	219.44	PTOV1-AS1	PTOV1 antisense RNA 1
100288380	1.10e-02	4.52e-03	0.166	-2.839518	-0.4714403	19.27	ULK4P2	ULK4 pseudogene 2
117144	1.10e-02	4.52e-03	0.1945	-2.839296	-0.5522142	68.47	CATSPER1	cation channel sperm associated 1
83544	1.11e-02	4.53e-03	0.1741	2.838894	0.4943082	1537.52	DNAL1	dynein axonemal light chain 1
4597	1.11e-02	4.53e-03	0.1495	-2.838428	-0.4244369	933.35	MVD	mevalonate diphosphate decarboxylase
23677	1.11e-02	4.54e-03	0.1238	2.838037	0.3512381	1999.25	SH3BP4	SH3 domain binding protein 4
11144	1.11e-02	4.54e-03	0.1565	-2.837832	-0.4442315	17.37	DMC1	DNA meiotic recombinase 1
102723385	1.11e-02	4.55e-03	0.1468	-2.837605	-0.4165173	33.09	COQ7-DT	COQ7 divergent transcript
112268225	1.11e-02	4.55e-03	0.2427	-2.837513	-0.6885496	23.94	LOC112268225	uncharacterized LOC112268225
645121	1.11e-02	4.55e-03	0.0886	-2.837485	-0.2514141	85.68	CCNI2	cyclin I family member 2
105378410	1.11e-02	4.55e-03	0.1712	-2.837368	-0.4856755	25.58	LOC105378410	uncharacterized LOC105378410
10155	1.11e-02	4.55e-03	0.0885	2.837367	0.2512406	3622.36	TRIM28	tripartite motif containing 28
5493	1.11e-02	4.56e-03	0.1435	-2.836889	-0.4070373	3008.54	PPL	periplakin
391712	1.11e-02	4.56e-03	0.1868	2.836756	0.5297802	40.08	TRIM61	tripartite motif containing 61
107986121	1.11e-02	4.57e-03	0.1888	2.836168	0.5355152	15.18	LOC107986121	uncharacterized LOC107986121
93611	1.11e-02	4.57e-03	0.0939	-2.836027	-0.2664332	610.18	FBXO44	F-box protein 44
399670	1.11e-02	4.57e-03	0.361	-2.835973	-1.0236751	337.14	RPL13AP17	ribosomal protein L13a pseudogene 17
7289	1.12e-02	4.58e-03	0.1044	2.835362	0.2960663	624.27	TULP3	TUB like protein 3
79095	1.12e-02	4.58e-03	0.1322	2.835313	0.3746988	613.9	BBLN	bublin coiled coil protein
730092	1.12e-02	4.58e-03	0.1518	-2.835232	-0.4304176	321.59	RRN3P1	RRN3 pseudogene 1
255043	1.12e-02	4.58e-03	0.199	-2.835162	-0.5642018	116.9	TMEM86B	transmembrane protein 86B
5778	1.12e-02	4.58e-03	0.1624	2.835051	0.4605413	440.72	PTPN7	protein tyrosine phosphatase non-receptor type 7
84941	1.12e-02	4.58e-03	0.1781	2.835047	0.5049761	543.97	HSH2D	hematopoietic SH2 domain containing
53916	1.12e-02	4.58e-03	0.0987	-2.835112	-0.279921	299.89	RAB4B	RAB4B, member RAS oncogene family
162972	1.12e-02	4.59e-03	0.1322	2.83476	0.3746701	358.68	ZNF550	zinc finger protein 550
7472	1.12e-02	4.59e-03	0.1697	2.834711	0.4811584	683.04	WNT2	Wnt family member 2
84914	1.12e-02	4.59e-03	0.0801	2.834436	0.2271275	1761	ZNF587	zinc finger protein 587
107984485	1.12e-02	4.59e-03	0.1068	-2.834371	-0.3026704	207.97	LOC107984485	
101060195	1.12e-02	4.59e-03	0.0836	-2.834239	-0.2368386	119.71	FCF1P2	FCF1 pseudogene 2
100996717	1.12e-02	4.59e-03	0.1169	-2.834177	-0.3313481	592.26	NOTCH2NLC	notch 2 N-terminal like C
54913	1.12e-02	4.60e-03	0.1408	2.83394	0.3990348	320.49	RPP25	ribonuclease P and MRP subunit p25
6868	1.12e-02	4.61e-03	0.1173	-2.833369	-0.3324524	1821.66	ADAM17	ADAM metallopeptidase domain 17
30820	1.12e-02	4.61e-03	0.2394	-2.833239	-0.6781928	31.82	KCNIP1	potassium voltage-gated channel interacting protein 1
101928092	1.12e-02	4.61e-03	0.1903	-2.833086	-0.5391416	57.27	LOC101928092	uncharacterized LOC101928092
107984333	1.12e-02	4.62e-03	0.2901	2.832699	0.8219057	21.04	PRPF19-DT	PRPF19 divergent transcript
107984029	1.12e-02	4.62e-03	0.1796	-2.832405	-0.508683	18.64	LOC107984029	
22907	1.12e-02	4.62e-03	0.0719	2.832318	0.203695	2045.79	DHX30	DExH-box helicase 30
23105	1.12e-02	4.62e-03	0.26	-2.832213	-0.7364586	75.36	FSTL4	follistatin like 4
105378841	1.13e-02	4.63e-03	0.2358	-2.831501	-0.6677705	58.02	LOC105378841	uncharacterized LOC105378841
2875	1.13e-02	4.63e-03	0.2083	-2.831366	-0.589635	53.49	GPT	glutamic--pyruvic transaminase
583	1.13e-02	4.66e-03	0.0913	-2.829981	-0.2583931	1375.66	BBS2	Bardet-Biedl syndrome 2
92659	1.13e-02	4.66e-03	0.2095	2.829728	0.5928381	68.49	MILIP	MYC inducible lncRNA inactivating p53
6668	1.13e-02	4.66e-03	0.065	-2.829622	-0.183787	786.03	SP2	Sp2 transcription factor
101928731	1.13e-02	4.66e-03	0.2625	2.82958	0.7427231	17.07	CRADD-AS1	CRADD antisense RNA 1
23729	1.13e-02	4.66e-03	0.0828	2.82946	0.2344013	447.18	SHPK	sedoheptulokinase
4128	1.13e-02	4.67e-03	0.1574	-2.82919	-0.4452034	5733.84	MAOA	monoamine oxidase A
552900	1.13e-02	4.67e-03	0.1038	2.828968	0.293772	207.81	BOLA2	bolA family member 2
4363	1.14e-02	4.67e-03	0.0722	2.828651	0.2041633	2348.14	ABCC1	ATP binding cassette subfamily C member 1
102724591	1.14e-02	4.67e-03	0.2883	-2.828615	-0.8155761	10.65	LOC102724591	uncharacterized LOC102724591
107987072	1.14e-02	4.68e-03	0.1245	2.828567	0.3520723	113.26	LOC107987072	
2132	1.14e-02	4.68e-03	0.066	2.828384	0.1866329	2652.09	EXT2	exostosin glycosyltransferase 2
105374235	1.14e-02	4.68e-03	0.2806	2.82816	0.7935237	31.48	LOC105374235	uncharacterized LOC105374235
64743	1.14e-02	4.68e-03	0.0862	-2.828015	-0.2437849	2469.76	WDR13	WD repeat domain 13
746	1.14e-02	4.69e-03	0.0804	2.827705	0.2272196	1218.6	TMEM258	transmembrane protein 258
8082	1.14e-02	4.70e-03	0.1566	2.82702	0.4427566	1103.17	SSPN	sarcospan
401474	1.14e-02	4.70e-03	0.1109	-2.826717	-0.3133688	738.54	SAMD12	sterile alpha motif domain containing 12
5728	1.14e-02	4.71e-03	0.1085	2.82634	0.3066397	5693.24	PTEN	phosphatase and tensin homolog
26578	1.14e-02	4.72e-03	0.0908	-2.825783	-0.2564547	1809.58	OSTF1	osteoclast stimulating factor 1
23060	1.15e-02	4.73e-03	0.1198	2.824614	0.3383537	2091.41	ZNF609	zinc finger protein 609
374407	1.15e-02	4.74e-03	0.3755	2.824366	1.0606467	247.48	DNAJB13	DnaJ heat shock protein family (Hsp40) member B13
3983	1.15e-02	4.74e-03	0.1164	-2.824126	-0.3287308	5821.42	ABLIM1	actin binding LIM protein 1
6692	1.15e-02	4.75e-03	0.099	2.823544	0.2796216	2570.59	SPINT1	serine peptidase inhibitor, Kunitz type 1
5800	1.15e-02	4.75e-03	0.2167	-2.82344	-0.6118451	595.97	PTPRO	protein tyrosine phosphatase receptor type O
4728	1.15e-02	4.75e-03	0.0904	2.823331	0.255236	850.48	NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8
10237	1.15e-02	4.76e-03	0.078	2.823062	0.220315	1232.35	SLC35B1	solute carrier family 35 member B1
81688	1.15e-02	4.76e-03	0.0773	-2.822723	-0.218334	7287.49	C6orf62	chromosome 6 open reading frame 62
345557	1.16e-02	4.77e-03	0.2665	-2.822309	-0.7521366	283.34	PLCXD3	phosphatidylinositol specific phospholipase C X domain containing 3
100303755	1.16e-02	4.77e-03	0.0766	2.822141	0.2160983	182.48	PET117	PET117 cytochrome c oxidase chaperone
56919	1.16e-02	4.77e-03	0.0915	2.821941	0.2582482	701.89	DHX33	DEAH-box helicase 33
84688	1.16e-02	4.78e-03	0.4301	2.82161	1.2135965	663.97	C9orf24	chromosome 9 open reading frame 24
23464	1.16e-02	4.78e-03	0.1584	2.821354	0.447012	171.77	GCAT	glycine C-acetyltransferase
25977	1.16e-02	4.80e-03	0.0551	-2.819868	-0.1553852	1238.56	NECAP1	NECAP endocytosis associated 1
6730	1.16e-02	4.81e-03	0.0572	2.819695	0.1612623	2299.9	SRP68	signal recognition particle 68
105371374	1.17e-02	4.81e-03	0.1943	-2.819616	-0.5479133	167.55	ATP2C2-AS1	ATP2C2 antisense RNA 1
101928136	1.17e-02	4.82e-03	0.2811	2.819138	0.7923818	10.26	LINC01484	long intergenic non-protein coding RNA 1484
101927364	1.17e-02	4.82e-03	0.555	2.819119	1.5645155	32.47	LINC01571	long intergenic non-protein coding RNA 1571
55633	1.17e-02	4.83e-03	0.0618	2.818405	0.1742136	619.43	TBC1D22B	TBC1 domain family member 22B
51315	1.17e-02	4.83e-03	0.0782	-2.818215	-0.220507	1486.53	KRCC1	lysine rich coiled-coil 1
100190939	1.17e-02	4.83e-03	0.1296	-2.818071	-0.3651791	436.08	TPT1-AS1	TPT1 antisense RNA 1
7386	1.17e-02	4.84e-03	0.0868	2.81769	0.2446394	1722.01	UQCRFS1	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1
55501	1.17e-02	4.84e-03	0.0806	-2.81756	-0.2271208	989.82	CHST12	carbohydrate sulfotransferase 12
55069	1.17e-02	4.84e-03	0.0677	2.817418	0.190754	4119.12	TMEM248	transmembrane protein 248
197358	1.17e-02	4.84e-03	0.1576	-2.817216	-0.4439953	550.27	NLRC3	NLR family CARD domain containing 3
23411	1.17e-02	4.85e-03	0.0933	-2.816887	-0.2628398	1166.62	SIRT1	sirtuin 1
90288	1.17e-02	4.85e-03	0.3685	2.816727	1.0379337	228.63	EFCAB12	EF-hand calcium binding domain 12
101929599	1.17e-02	4.85e-03	0.1856	-2.816549	-0.5226199	55.27	LOC101929599	putative POM121-like protein 1-like pseudogene
9113	1.18e-02	4.86e-03	0.083	-2.81628	-0.2337262	1406.52	LATS1	large tumor suppressor kinase 1
124401	1.18e-02	4.86e-03	0.1223	-2.816001	-0.3444632	482.8	ANKS3	ankyrin repeat and sterile alpha motif domain containing 3
114926	1.18e-02	4.87e-03	0.0942	-2.815595	-0.265312	904.61	SMIM19	small integral membrane protein 19
100189393	1.18e-02	4.87e-03	0.1565	-2.815346	-0.4406102	16.33	TRI-AAT4-1	tRNA-Ile (anticodon AAT) 4-1
84081	1.18e-02	4.88e-03	0.0542	-2.815006	-0.1525327	1288.76	NSRP1	nuclear speckle splicing regulatory protein 1
8495	1.18e-02	4.88e-03	0.0876	-2.814766	-0.2464824	675.94	PPFIBP2	PPFIA binding protein 2
6594	1.18e-02	4.89e-03	0.0931	2.814408	0.2621299	1992.66	SMARCA1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1
8803	1.18e-02	4.89e-03	0.0812	2.814221	0.2286053	1190.44	SUCLA2	succinate-CoA ligase ADP-forming subunit beta
2175	1.18e-02	4.89e-03	0.1028	-2.814066	-0.289276	539.43	FANCA	FA complementation group A
5111	1.18e-02	4.89e-03	0.0815	2.814022	0.2293167	1262.78	PCNA	proliferating cell nuclear antigen
23190	1.18e-02	4.90e-03	0.0581	2.813419	0.1634516	5341.56	UBXN4	UBX domain protein 4
23639	1.19e-02	4.91e-03	0.2793	2.813014	0.7855637	525.59	DNAAF11	dynein axonemal assembly factor 11
80207	1.19e-02	4.92e-03	0.0763	2.812365	0.2145521	984.6	OPA3	outer mitochondrial membrane lipid metabolism regulator OPA3
105372801	1.19e-02	4.93e-03	0.2448	-2.811755	-0.6881862	56.01	LOC105372801	uncharacterized LOC105372801
106635525	1.19e-02	4.93e-03	0.2089	-2.811736	-0.5874334	14.47	SNORA92	small nucleolar RNA, H/ACA box 92
1193	1.19e-02	4.93e-03	0.1339	-2.811591	-0.3763806	1643.64	CLIC2	chloride intracellular channel 2
284340	1.19e-02	4.93e-03	0.1716	2.81136	0.4823229	4926.66	CXCL17	C-X-C motif chemokine ligand 17
54964	1.20e-02	4.95e-03	0.1476	-2.81018	-0.4146675	567.36	C1orf56	chromosome 1 open reading frame 56
23303	1.20e-02	4.96e-03	0.1078	2.809768	0.3027792	2412.05	KIF13B	kinesin family member 13B
100506012	1.20e-02	4.96e-03	0.1383	-2.809729	-0.3885451	29.57	PPP5D1P	PPP5 tetratricopeptide repeat domain containing 1, pseudogene
646300	1.20e-02	4.96e-03	0.2968	2.809634	0.833923	33.13	COL6A4P2	collagen type VI alpha 4 pseudogene 2
22875	1.20e-02	4.96e-03	0.1238	-2.809657	-0.3478581	2432.78	ENPP4	ectonucleotide pyrophosphatase/phosphodiesterase 4
107985874	1.20e-02	4.96e-03	0.3155	-2.809527	-0.8864289	9.25	LOC107985874	
54854	1.20e-02	4.96e-03	0.1311	2.809468	0.368369	854.15	FAM83E	family with sequence similarity 83 member E
144608	1.20e-02	4.96e-03	0.1328	-2.809321	-0.3731269	88.44	C12orf60	chromosome 12 open reading frame 60
11248	1.20e-02	4.98e-03	0.2072	-2.808598	-0.5818779	379.93	NXPH3	neurexophilin 3
64324	1.20e-02	4.98e-03	0.1043	2.808293	0.2928697	2859.78	NSD1	nuclear receptor binding SET domain protein 1
30851	1.20e-02	4.98e-03	0.0902	2.808271	0.2533629	1032.12	TAX1BP3	Tax1 binding protein 3
338699	1.20e-02	4.98e-03	0.1274	2.80823	0.3578141	677.8	ANKRD42	ankyrin repeat domain 42
121512	1.20e-02	4.99e-03	0.1547	-2.807865	-0.4344687	1629.06	FGD4	FYVE, RhoGEF and PH domain containing 4
166012	1.20e-02	4.99e-03	0.2672	2.807573	0.7500494	23.43	CHST13	carbohydrate sulfotransferase 13
3249	1.20e-02	5.00e-03	0.2535	-2.807215	-0.711755	402.69	HPN	hepsin
57326	1.21e-02	5.00e-03	0.0765	2.806856	0.2146951	5823.86	PBXIP1	PBX homeobox interacting protein 1
100505839	1.21e-02	5.01e-03	0.196	-2.806415	-0.5499513	15.63	SH3PXD2A-AS1	SH3PXD2A antisense RNA 1
107984338	1.21e-02	5.01e-03	0.195	-2.806392	-0.5471789	2149.7	LOC107984338	
54534	1.21e-02	5.01e-03	0.0782	2.806087	0.2195594	972.97	MRPL50	mitochondrial ribosomal protein L50
256380	1.21e-02	5.02e-03	0.1929	-2.80593	-0.541182	250.85	SCML4	Scm polycomb group protein like 4
105377008	1.21e-02	5.02e-03	0.4121	-2.805609	-1.1562967	21.16	LOC105377008	uncharacterized LOC105377008
23230	1.21e-02	5.02e-03	0.1331	-2.805512	-0.3733001	2525.91	VPS13A	vacuolar protein sorting 13 homolog A
115704	1.21e-02	5.03e-03	0.0973	2.805414	0.273024	511.47	EVI5L	ecotropic viral integration site 5 like
4750	1.21e-02	5.03e-03	0.1371	2.804903	0.3845859	842.52	NEK1	NIMA related kinase 1
105370459	1.21e-02	5.04e-03	0.177	2.804655	0.4963788	11.2	LOC105370459	uncharacterized LOC105370459
139341	1.22e-02	5.05e-03	0.0881	2.80401	0.247005	355.14	FUNDC1	FUN14 domain containing 1
115253422	1.22e-02	5.05e-03	0.0703	-2.803574	-0.1970442	1335.64	DUS4L-BCAP29	DUS4L-BCAP29 readthrough
9220	1.22e-02	5.05e-03	0.1375	-2.803577	-0.3854842	487.95	TIAF1	replaced by ID 399687
54020	1.22e-02	5.06e-03	0.0983	-2.803119	-0.2754673	937.72	SLC37A1	solute carrier family 37 member 1
60488	1.22e-02	5.06e-03	0.0723	2.802965	0.2026664	1247.41	MRPS35	mitochondrial ribosomal protein S35
26574	1.22e-02	5.07e-03	0.0898	2.802852	0.2516239	1085.51	AATF	apoptosis antagonizing transcription factor
105374071	1.22e-02	5.07e-03	0.1215	-2.802654	-0.3403961	209.62	LOC105374071	uncharacterized LOC105374071
100129175	1.22e-02	5.07e-03	0.414	2.802431	1.1600894	32.65	LOC100129175	uncharacterized LOC100129175
105370624	1.22e-02	5.07e-03	0.1789	2.802444	0.5014473	63.19	LOC105370624	uncharacterized LOC105370624
65117	1.22e-02	5.08e-03	0.0809	-2.802016	-0.2266117	3016	RSRC2	arginine and serine rich coiled-coil 2
101928158	1.22e-02	5.08e-03	0.1705	-2.802041	-0.4776914	51.28	LAMA5-AS1	LAMA5 antisense RNA 1
51768	1.22e-02	5.09e-03	0.0807	2.801437	0.2259584	2992.78	TM7SF3	transmembrane 7 superfamily member 3
200894	1.22e-02	5.09e-03	0.103	-2.801198	-0.2885623	793.09	ARL13B	ADP ribosylation factor like GTPase 13B
27327	1.23e-02	5.10e-03	0.09	-2.800874	-0.2519419	2627.11	TNRC6A	trinucleotide repeat containing adaptor 6A
3604	1.23e-02	5.11e-03	0.3233	2.800147	0.9051679	151.49	TNFRSF9	TNF receptor superfamily member 9
1211	1.23e-02	5.11e-03	0.0659	2.800086	0.1845908	3361.07	CLTA	clathrin light chain A
23416	1.23e-02	5.11e-03	0.3206	2.799995	0.8976115	169.54	KCNH3	potassium voltage-gated channel subfamily H member 3
339535	1.23e-02	5.11e-03	0.3262	-2.799907	-0.9133939	12.75	LINC01139	long intergenic non-protein coding RNA 1139
285203	1.23e-02	5.12e-03	0.1003	-2.799666	-0.2808402	2307.32	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase
221786	1.23e-02	5.12e-03	0.0744	-2.799617	-0.2082582	328.07	FAM200A	family with sequence similarity 200 member A
388633	1.23e-02	5.12e-03	0.5071	2.799319	1.4196498	979.54	LDLRAD1	low density lipoprotein receptor class A domain containing 1
51684	1.23e-02	5.12e-03	0.0987	2.799093	0.2763623	610.98	SUFU	SUFU negative regulator of hedgehog signaling
8898	1.23e-02	5.13e-03	0.0795	2.798803	0.2225331	1502	MTMR2	myotubularin related protein 2
100750325	1.24e-02	5.14e-03	0.2914	2.797925	0.8152435	18.57	RCAN3AS	RCAN3 antisense RNA
57449	1.24e-02	5.15e-03	0.1132	-2.797642	-0.3166174	566.39	PLEKHG5	pleckstrin homology and RhoGEF domain containing G5
112267940	1.24e-02	5.16e-03	0.3024	-2.79705	-0.8457422	32.83	LOC112267940	
115426	1.24e-02	5.16e-03	0.0863	-2.796978	-0.2414813	1728.9	UHRF2	ubiquitin like with PHD and ring finger domains 2
112268051	1.24e-02	5.16e-03	0.1989	-2.79672	-0.5562195	43.78	LOC112268051	
85452	1.24e-02	5.17e-03	0.4339	2.796515	1.2134576	316.22	CFAP74	cilia and flagella associated protein 74
26511	1.24e-02	5.17e-03	0.1002	-2.796488	-0.2801563	1036.53	CHIC2	cysteine rich hydrophobic domain 2
4838	1.24e-02	5.17e-03	0.2212	-2.79643	-0.6185902	23.41	NODAL	nodal growth differentiation factor
57216	1.24e-02	5.17e-03	0.127	-2.796067	-0.3551299	559.98	VANGL2	VANGL planar cell polarity protein 2
57167	1.24e-02	5.18e-03	0.3301	2.795873	0.9228139	26	SALL4	spalt like transcription factor 4
8881	1.24e-02	5.18e-03	0.0925	-2.795741	-0.2585474	2454.27	CDC16	cell division cycle 16
7955	1.24e-02	5.18e-03	0.1072	-2.795658	-0.299779	31.77	RNF217-AS1	RNF217 antisense RNA 1 (head to head)
100133286	1.24e-02	5.18e-03	0.1447	2.795619	0.4044196	195.57	CBR1-AS1	CBR1 antisense RNA 1
105375019	1.24e-02	5.18e-03	0.1127	-2.795401	-0.3150244	92.24	LOC105375019	uncharacterized LOC105375019
118429	1.24e-02	5.18e-03	0.1352	2.795345	0.3778752	2694.31	ANTXR2	ANTXR cell adhesion molecule 2
255101	1.24e-02	5.19e-03	0.4695	2.795264	1.3123502	627.46	CFAP65	cilia and flagella associated protein 65
4828	1.24e-02	5.19e-03	0.2062	-2.795144	-0.576325	163.98	NMB	neuromedin B
107986085	1.25e-02	5.20e-03	0.1983	-2.794545	-0.5542295	46.43	LINC02019	long intergenic non-protein coding RNA 2019
158798	1.25e-02	5.20e-03	0.4583	2.794552	1.2806656	184.73	AKAP14	A-kinase anchoring protein 14
105378909	1.25e-02	5.20e-03	0.2799	2.794391	0.7821582	190.03	LINC02884	long intergenic non-protein coding RNA 2884
100130771	1.25e-02	5.20e-03	0.2376	2.794426	0.6638343	459.88	EFCAB10	EF-hand calcium binding domain 10
107985358	1.25e-02	5.21e-03	0.1433	2.793623	0.4003382	30.54	LOC107985358	uncharacterized LOC107985358
1582	1.25e-02	5.21e-03	0.2156	2.79364	0.6022049	11.92	CYP8B1	cytochrome P450 family 8 subfamily B member 1
644943	1.25e-02	5.22e-03	0.3039	2.793368	0.849012	126.42	RASSF10	Ras association domain family member 10
55157	1.25e-02	5.22e-03	0.0838	2.79321	0.2339561	524.14	DARS2	aspartyl-tRNA synthetase 2, mitochondrial
114131	1.25e-02	5.23e-03	0.4596	2.79264	1.283412	58.95	UCN3	urocortin 3
4781	1.25e-02	5.23e-03	0.1126	-2.79258	-0.314574	3734.71	NFIB	nuclear factor I B
107984225	1.25e-02	5.24e-03	0.3052	-2.791981	-0.852118	12.58	LOC107984225	uncharacterized LOC107984225
23590	1.25e-02	5.24e-03	0.1127	-2.791897	-0.3146341	354.82	PDSS1	decaprenyl diphosphate synthase subunit 1
51320	1.25e-02	5.24e-03	0.1072	2.791906	0.2993485	1209.75	MEX3C	mex-3 RNA binding family member C
101928631	1.26e-02	5.25e-03	0.1555	-2.791582	-0.4339886	26.37	LOC101928631	
3661	1.26e-02	5.25e-03	0.1464	-2.791342	-0.4087331	1448.12	IRF3	interferon regulatory factor 3
2217	1.26e-02	5.25e-03	0.1015	-2.791048	-0.2832052	5704.69	FCGRT	Fc gamma receptor and transporter
862	1.26e-02	5.28e-03	0.1761	-2.789635	-0.4912195	660.33	RUNX1T1	RUNX1 partner transcriptional co-repressor 1
8945	1.26e-02	5.28e-03	0.0648	2.789561	0.1807816	809.17	BTRC	beta-transducin repeat containing E3 ubiquitin protein ligase
57554	1.26e-02	5.28e-03	0.1872	-2.789446	-0.5220759	19.33	LRRC7	leucine rich repeat containing 7
8295	1.26e-02	5.28e-03	0.1155	2.789217	0.3222245	2269.53	TRRAP	transformation/transcription domain associated protein
105371870	1.26e-02	5.28e-03	0.2118	-2.789201	-0.5906408	97.35	LOC105371870	uncharacterized LOC105371870
10636	1.26e-02	5.28e-03	0.1166	2.78914	0.3253076	456.58	RGS14	regulator of G protein signaling 14
343637	1.26e-02	5.29e-03	0.2672	2.789059	0.7451522	291.28	RSPO4	R-spondin 4
3707	1.26e-02	5.29e-03	0.1011	-2.788972	-0.2819577	2169.14	ITPKB	inositol-trisphosphate 3-kinase B
151009	1.26e-02	5.29e-03	0.1614	2.788948	0.4500394	420.58	LINC01106	long intergenic non-protein coding RNA 1106
107984344	1.26e-02	5.29e-03	0.1522	-2.788814	-0.4245583	40.04	LOC107984344	
9267	1.27e-02	5.29e-03	0.0881	-2.788572	-0.2456372	3004.24	CYTH1	cytohesin 1
22829	1.27e-02	5.30e-03	0.7228	2.787945	2.0150174	133.5	NLGN4Y	neuroligin 4 Y-linked
112950	1.27e-02	5.31e-03	0.0736	2.787573	0.2051822	973.1	MED8	mediator complex subunit 8
130340	1.27e-02	5.31e-03	0.1165	-2.78747	-0.3246854	634.88	AP1S3	adaptor related protein complex 1 subunit sigma 3
90506	1.27e-02	5.32e-03	0.4329	2.786968	1.2064184	845.78	LRRC46	leucine rich repeat containing 46
29760	1.27e-02	5.32e-03	0.1946	2.786878	0.5422673	321.27	BLNK	B cell linker
154807	1.27e-02	5.33e-03	0.0912	-2.786377	-0.2541769	2129.42	VKORC1L1	vitamin K epoxide reductase complex subunit 1 like 1
107985354	1.27e-02	5.33e-03	0.2322	-2.786181	-0.6469501	10.41	LOC107985354	uncharacterized LOC107985354
