GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
6166	0.5814	0.34571052	0.1058	0.9429421	0.09971882	320.34	RPL36AL	ribosomal protein L36a like
3512	0.5819	0.34615247	0.168	-0.9420785	-0.15828303	102.01	JCHAIN	joining chain of multimeric IgA and IgM
11133	0.5819	0.34612007	0.1047	0.9421418	0.09866222	56.98	KPTN	kaptin, actin binding protein
8634	0.5823	0.3465852	0.0679	0.9412335	0.06391098	53.28	RTCA	RNA 3'-terminal phosphate cyclase
11329	0.5823	0.34655279	0.0481	0.9412968	0.04526929	915.96	STK38	serine/threonine kinase 38
5261	0.5823	0.3465723	0.0662	-0.9412587	-0.06234666	404.41	PHKG2	phosphorylase kinase catalytic subunit gamma 2
9410	0.5823	0.34725309	0.0568	-0.9399307	-0.05337534	114.75	SNRNP40	small nuclear ribonucleoprotein U5 subunit 40
388677	0.5823	0.34736688	0.1054	0.9397089	0.0990057	49.54	NOTCH2NLA	notch 2 N-terminal like A
126626	0.5823	0.3474287	0.0893	-0.9395884	-0.08386374	64.39	GABPB2	GA binding protein transcription factor subunit beta 2
25915	0.5823	0.34731703	0.0965	-0.9398061	-0.09071681	222.36	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3
10417	0.5823	0.34730906	0.1546	-0.9398216	-0.14525434	424.38	SPON2	spondin 2
64083	0.5823	0.3472428	0.0885	0.9399508	0.08320287	93.45	GOLPH3	golgi phosphoprotein 3
2519	0.5823	0.3473871	0.0766	0.9396695	0.0720237	81.85	FUCA2	alpha-L-fucosidase 2
9907	0.5823	0.34684301	0.0844	-0.9407304	-0.07942808	624.74	AP5Z1	adaptor related protein complex 5 subunit zeta 1
222194	0.5823	0.34703965	0.1053	0.9403469	0.09900665	77.38	RSBN1L	round spermatid basic protein 1 like
100507331	0.5823	0.3466976	0.0599	0.9410142	0.05638435	127.4	ZSWIM8-AS1	ZSWIM8 antisense RNA 1
928	0.5823	0.34702767	0.1421	0.9403703	0.13359314	65.38	CD9	CD9 molecule
122704	0.5823	0.34749505	0.0771	-0.9394592	-0.07243138	102.49	MRPL52	mitochondrial ribosomal protein L52
11040	0.5823	0.34719811	0.0495	0.9400379	0.04650914	862.07	PIM2	Pim-2 proto-oncogene, serine/threonine kinase
3797	0.5824	0.34758603	0.0991	0.9392819	0.09310168	50.28	KIF3C	kinesin family member 3C
7462	0.5825	0.34775008	0.0772	0.9389623	0.07244454	1256.25	LAT2	linker for activation of T cells family member 2
6903	0.5825	0.34782092	0.0493	0.9388244	0.04623999	150	TBCC	tubulin folding cofactor C
22882	0.5826	0.34792302	0.0519	-0.9386256	-0.04867657	149.7	ZHX2	zinc fingers and homeoboxes 2
122416	0.5834	0.348522	0.1252	0.93746	0.11739827	59.24	ANKRD9	ankyrin repeat domain 9
57194	0.5834	0.34855133	0.084	-0.9374029	-0.07870499	83.63	ATP10A	ATPase phospholipid transporting 10A (putative)
127281	0.5834	0.3486314	0.0722	-0.9372472	-0.06768396	128.53	PRXL2B	peroxiredoxin like 2B
8872	0.5838	0.34894297	0.0658	0.9366415	0.06161832	292.31	CDC123	cell division cycle 123
51348	0.5838	0.34895691	0.1603	0.9366145	0.15013717	43.57	KLRF1	killer cell lectin like receptor F1
328	0.5841	0.34924776	0.0564	-0.9360494	-0.05281977	356.01	APEX1	apurinic/apyrimidinic endodeoxyribonuclease 1
56990	0.5842	0.34933783	0.0956	0.9358745	0.08943961	233.43	CDC42SE2	CDC42 small effector 2
613037	0.5844	0.34955303	0.0716	0.9354566	0.06697783	151.73	NPIPB13	nuclear pore complex interacting protein family, member B13
25976	0.585	0.34997473	0.1034	0.9346383	0.09662822	51.14	TIPARP	TCDD inducible poly(ADP-ribose) polymerase
284415	0.585	0.35003212	0.15	0.934527	0.14019302	123.02	VSTM1	V-set and transmembrane domain containing 1
27434	0.5851	0.35025166	0.0635	-0.9341013	-0.05935538	261.67	POLM	DNA polymerase mu
81689	0.5851	0.35022559	0.1076	0.9341518	0.10050427	65.22	ISCA1	iron-sulfur cluster assembly 1
339201	0.5853	0.35042169	0.0602	-0.9337717	-0.05619026	80.75	ASB16-AS1	ASB16 antisense RNA 1
9968	0.5853	0.35048257	0.0668	0.9336537	0.06233789	328.69	MED12	mediator complex subunit 12
8510	0.5854	0.35066227	0.1189	-0.9333055	-0.11101241	48.1	MMP23B	matrix metallopeptidase 23B
200576	0.5854	0.35077079	0.1493	0.9330952	0.13933943	58.37	PIKFYVE	phosphoinositide kinase, FYVE-type zinc finger containing
115825	0.5854	0.35074713	0.0557	0.9331411	0.05199998	257.7	WDFY2	WD repeat and FYVE domain containing 2
140701	0.5855	0.35090392	0.1355	-0.9328374	-0.12642447	40.99	ABHD16B	abhydrolase domain containing 16B
925	0.5856	0.3510051	0.146	-0.9326415	-0.1361967	444.14	CD8A	CD8a molecule
4218	0.5858	0.35122632	0.0584	0.9322133	0.05441258	669.57	RAB8A	RAB8A, member RAS oncogene family
79087	0.5859	0.35131747	0.0601	-0.9320369	-0.05603271	143.8	ALG12	ALG12 alpha-1,6-mannosyltransferase
10476	0.586	0.35148117	0.0719	-0.9317202	-0.06699013	188.72	ATP5PD	ATP synthase peripheral stalk subunit d
10162	0.5861	0.35158354	0.0574	0.9315221	0.05349372	144.92	LPCAT3	lysophosphatidylcholine acyltransferase 3
100526693	0.5862	0.3517963	0.0576	0.9311107	0.05361072	616.56	ARPC4-TTLL3	ARPC4-TTLL3 readthrough
5863	0.5862	0.35192288	0.0708	0.930866	0.06589394	1254.27	RGL2	ral guanine nucleotide dissociation stimulator like 2
84326	0.5862	0.35183495	0.0989	-0.931036	-0.0920865	249.44	METTL26	methyltransferase like 26
645	0.5862	0.35194296	0.1498	0.9308272	0.13939679	953.92	BLVRB	biliverdin reductase B
9682	0.5863	0.35253313	0.0505	-0.9296871	-0.04696692	140.51	KDM4A	lysine demethylase 4A
22930	0.5863	0.35207784	0.0601	0.9305665	0.05594119	84.12	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1
55129	0.5863	0.35226961	0.078	0.930196	0.07259633	94.33	ANO10	anoctamin 10
7586	0.5863	0.35260156	0.0795	0.929555	0.07390655	105.29	ZKSCAN1	zinc finger with KRAB and SCAN domains 1
378805	0.5863	0.35261431	0.1144	0.9295303	0.10637805	68.06	LINC-PINT	long intergenic non-protein coding RNA, p53 induced transcript
48	0.5863	0.3525235	0.0877	0.9297057	0.08151466	56.92	ACO1	aconitase 1
124446	0.5863	0.35235194	0.0749	-0.930037	-0.0696248	530.67	TMEM219	transmembrane protein 219
55275	0.5863	0.35244709	0.0576	-0.9298532	-0.05357655	222.97	VPS53	VPS53 subunit of GARP complex
11337	0.5863	0.35244216	0.0886	0.9298627	0.08242604	4639.81	GABARAP	GABA type A receptor-associated protein
23193	0.5864	0.35270325	0.042	-0.9293586	-0.03907278	964.87	GANAB	glucosidase II alpha subunit
26057	0.5864	0.35279011	0.0863	0.929191	0.0802064	138.79	ANKRD17	ankyrin repeat domain 17
2664	0.5865	0.35291132	0.0625	0.9289571	0.05803778	1343.63	GDI1	GDP dissociation inhibitor 1
84343	0.5867	0.35309338	0.0769	-0.9286059	-0.07140997	58.3	HPS3	HPS3 biogenesis of lysosomal organelles complex 2 subunit 1
59349	0.5868	0.35337763	0.0759	0.9280577	0.07047466	83.38	KLHL12	kelch like family member 12
51019	0.5868	0.35330118	0.0968	0.9282051	0.08989556	49.36	WASHC3	WASH complex subunit 3
4318	0.5868	0.35335061	0.1623	0.9281098	0.1505923	1290.59	MMP9	matrix metallopeptidase 9
54581	0.5869	0.35350006	0.0653	-0.9278217	-0.06059328	49.76	SCAND2P	SCAN domain containing 2 pseudogene
440456	0.5869	0.35359054	0.0751	0.9276473	0.06967468	202.01	PLEKHM1P1	pleckstrin homology and RUN domain containing M1 pseudogene 1
3122	0.5871	0.35381434	0.0695	0.9272161	0.06446165	4533.96	HLA-DRA	major histocompatibility complex, class II, DR alpha
125144	0.5871	0.3538118	0.0732	-0.927221	-0.06787564	431.94	SNHG29	small nucleolar RNA host gene 29
51506	0.5875	0.35487753	0.0722	0.9251699	0.06678871	201.17	UFC1	ubiquitin-fold modifier conjugating enzyme 1
1495	0.5875	0.35474293	0.0662	0.9254287	0.06127681	343.23	CTNNA1	catenin alpha 1
5575	0.5875	0.35445091	0.1061	-0.9259905	-0.0982229	72.83	PRKAR1B	protein kinase cAMP-dependent type I regulatory subunit beta
301	0.5875	0.35484416	0.1106	0.9252341	0.10235551	657.55	ANXA1	annexin A1
57178	0.5875	0.35443588	0.0917	0.9260194	0.08488388	200.98	ZMIZ1	zinc finger MIZ-type containing 1
23649	0.5875	0.35445731	0.0568	-0.9259782	-0.05258531	103.67	POLA2	DNA polymerase alpha 2, accessory subunit
9092	0.5875	0.35470145	0.0792	-0.9255085	-0.07329991	616.61	SART1	spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP
84572	0.5875	0.35436691	0.0493	-0.9261522	-0.04562806	241.96	GNPTG	N-acetylglucosamine-1-phosphate transferase subunit gamma
57003	0.5875	0.35466432	0.081	0.9255799	0.07493576	64.22	CCDC47	coiled-coil domain containing 47
56005	0.5875	0.35478163	0.0826	-0.9253543	-0.07647781	156.46	MYDGF	myeloid derived growth factor
80305	0.5875	0.35451635	0.0983	-0.9258646	-0.09100906	868.6	TRABD	TraB domain containing
4566	0.5875	0.35412566	0.1461	0.9266165	0.13535182	85.53	TRNK	tRNA-Lys
5828	0.5883	0.35548824	0.1077	0.9239963	0.09954999	46.76	PEX2	peroxisomal biogenesis factor 2
55113	0.5886	0.35568133	0.0826	0.9236255	0.07632085	526.47	XKR8	XK related 8
79005	0.5887	0.3559825	0.0731	0.9230474	0.06750683	159.62	SCNM1	sodium channel modifier 1
159	0.5887	0.35594647	0.0979	0.9231166	0.0904057	86.49	ADSS2	adenylosuccinate synthase 2
488	0.5887	0.35587428	0.0624	0.9232551	0.05758465	142.77	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
81894	0.5889	0.35625999	0.0487	-0.922515	-0.04492669	317.95	SLC25A28	solute carrier family 25 member 28
107985544	0.5889	0.35621987	0.1093	-0.922592	-0.10085743	50.94	LOC107985544	uncharacterized LOC107985544
4722	0.589	0.3563524	0.0781	-0.9223378	-0.07201662	145.85	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
51759	0.5893	0.35658734	0.1743	0.9218874	0.16070643	712.06	C9orf78	chromosome 9 open reading frame 78
92002	0.5893	0.35669436	0.072	-0.9216822	-0.06637217	71.55	CCNQ	cyclin Q
518	0.5894	0.35680824	0.0628	-0.921464	-0.05788857	218.58	ATP5MC3	ATP synthase membrane subunit c locus 3
9188	0.5896	0.357012	0.1158	0.9210736	0.10662045	82.86	DDX21	DExD-box helicase 21
55909	0.5899	0.35727634	0.0657	0.9205674	0.0605058	219.12	BIN3	bridging integrator 3
440353	0.59	0.3574091	0.0644	0.9203132	0.05922385	291.47	NPIPB12	nuclear pore complex interacting protein family member B12
103091866	0.5902	0.35757029	0.0546	-0.9200047	-0.05022804	147.45	LINC01145	long intergenic non-protein coding RNA 1145
23216	0.5902	0.35773367	0.0633	0.9196921	0.05821744	425.35	TBC1D1	TBC1 domain family member 1
79139	0.5902	0.35786804	0.0513	0.9194351	0.04719426	154.27	DERL1	derlin 1
28439	0.5902	0.35790549	0.1859	-0.9193635	-0.17091515	48.79	IGHV3-30	immunoglobulin heavy variable 3-30
406934	0.5902	0.35767362	0.1005	0.919807	0.09248509	273.3	MIR142	microRNA 142
83636	0.5902	0.35782817	0.0739	-0.9195114	-0.0679916	73.72	C19orf12	chromosome 19 open reading frame 12
9697	0.5905	0.35816948	0.0727	-0.9188587	-0.06677659	76.83	TRAM2	translocation associated membrane protein 2
10226	0.5907	0.35837134	0.0799	0.9184729	0.07342833	521.49	PLIN3	perilipin 3
2948	0.591	0.35872264	0.1403	-0.9178018	-0.12875361	94	GSTM4	glutathione S-transferase mu 4
5298	0.591	0.35863567	0.0444	-0.9179679	-0.04071449	574.47	PI4KB	phosphatidylinositol 4-kinase beta
5550	0.591	0.35869607	0.0536	-0.9178525	-0.04920181	99.91	PREP	prolyl endopeptidase
399979	0.5911	0.35885183	0.0717	0.9175551	0.06575292	205.91	SNX19	sorting nexin 19
7593	0.5911	0.3589568	0.1191	-0.9173547	-0.10929876	141.22	MZF1	myeloid zinc finger 1
2002	0.5911	0.35899902	0.0576	-0.9172741	-0.05279897	83.57	ELK1	ETS transcription factor ELK1
962	0.592	0.35961466	0.0713	0.9160996	0.06535484	798.48	CD48	CD48 molecule
79753	0.5921	0.35995167	0.0617	-0.9154572	-0.05648349	63.04	SNIP1	Smad nuclear interacting protein 1
4292	0.5921	0.35996574	0.0551	-0.9154304	-0.05043614	74.1	MLH1	mutL homolog 1
10781	0.5921	0.3598419	0.0801	-0.9156664	-0.07336346	243.89	ZNF266	zinc finger protein 266
4578	0.5921	0.35995031	0.1314	0.9154598	0.12025346	115.14	TRNW	tRNA-Trp
147965	0.5931	0.36063816	0.0629	-0.9141497	-0.05748155	112.08	FAM98C	family with sequence similarity 98 member C
4714	0.5931	0.36079682	0.0626	-0.9138478	-0.05722814	279.02	NDUFB8	NADH:ubiquinone oxidoreductase subunit B8
23394	0.5931	0.36073135	0.0769	0.9139724	0.07029274	144.89	ADNP	activity dependent neuroprotector homeobox
26140	0.5935	0.36107205	0.0679	0.9133242	0.06197403	298.74	TTLL3	tubulin tyrosine ligase like 3
55330	0.5936	0.36129814	0.0892	-0.9128943	-0.0814278	54.59	BLOC1S4	biogenesis of lysosomal organelles complex 1 subunit 4
27069	0.5936	0.36145077	0.0618	0.9126041	0.05641026	363.21	GHITM	growth hormone inducible transmembrane protein
54985	0.5936	0.36143191	0.0964	-0.91264	-0.08802276	126.49	HCFC1R1	host cell factor C1 regulator 1
4303	0.5936	0.36137641	0.0841	0.9127455	0.07675899	336.24	FOXO4	forkhead box O4
8233	0.5936	0.36153887	0.0695	0.9124367	0.06345489	185.52	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2
79567	0.5937	0.36163775	0.0656	-0.9122488	-0.05980821	538.76	RIPOR1	RHO family interacting cell polarization regulator 1
54915	0.5942	0.36203724	0.0397	-0.91149	-0.03620306	142.92	YTHDF1	YTH N6-methyladenosine RNA binding protein 1
79939	0.5948	0.36242564	0.051	0.9107528	0.04648015	147.74	SLC35E1	solute carrier family 35 member E1
8315	0.5948	0.362496	0.0615	0.9106193	0.0560137	84.69	BRAP	BRCA1 associated protein
55776	0.5948	0.36256637	0.0767	-0.9104858	-0.0698565	42.18	SAYSD1	SAYSVFN motif domain containing 1
96764	0.5949	0.36278196	0.0855	0.9100769	0.07777971	45.91	TGS1	trimethylguanosine synthase 1
118813	0.5949	0.36272966	0.0486	-0.9101761	-0.04427246	417.53	ZFYVE27	zinc finger FYVE-type containing 27
2630	0.5953	0.36318498	0.0812	-0.9093129	-0.07387863	118.06	GBAP1	glucosylceramidase beta pseudogene 1
25853	0.5953	0.3631825	0.1459	0.9093176	0.13269922	954.08	DCAF12	DDB1 and CUL4 associated factor 12
6894	0.5954	0.36330406	0.1004	0.9090873	0.09126164	64.83	TARBP1	TAR (HIV-1) RNA binding protein 1
54840	0.5955	0.36344058	0.0689	-0.9088287	-0.06261291	52.92	APTX	aprataxin
694	0.5957	0.36363361	0.0655	0.9084631	0.05946733	1028.72	BTG1	BTG anti-proliferation factor 1
11320	0.5958	0.36375263	0.1128	0.9082377	0.10244534	107.24	MGAT4A	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A
8943	0.5959	0.36386943	0.0511	-0.9080166	-0.04635599	505.74	AP3D1	adaptor related protein complex 3 subunit delta 1
11064	0.596	0.36401348	0.0957	0.907744	0.0868498	123.19	CNTRL	centriolin
865	0.5961	0.36412549	0.1322	0.9075321	0.11993874	54.12	CBFB	core-binding factor subunit beta
55255	0.5962	0.36426463	0.0839	0.9072689	0.0761192	41.18	WDR41	WD repeat domain 41
64072	0.5963	0.36438554	0.0744	0.9070402	0.06749233	239.38	CDH23	cadherin related 23
7112	0.5967	0.36489171	0.0914	0.9060834	0.08278423	117.05	TMPO	thymopoietin
400322	0.5967	0.36481661	0.1027	0.9062253	0.09311236	74.38	HERC2P2	HERC2 pseudogene 2
27335	0.5967	0.36487698	0.0677	-0.9061112	-0.06132411	946.68	EIF3K	eukaryotic translation initiation factor 3 subunit K
4731	0.5969	0.36505563	0.0633	-0.9057737	-0.05731937	135.75	NDUFV3	NADH:ubiquinone oxidoreductase subunit V3
414	0.5969	0.36511147	0.0859	0.9056683	0.0777976	89.47	ARSD	arylsulfatase D
79134	0.5969	0.36542057	0.0627	0.9050846	0.05675644	123.76	TMEM185B	transmembrane protein 185B
50650	0.5969	0.36544325	0.0901	0.9050418	0.08154846	152.49	ARHGEF3	Rho guanine nucleotide exchange factor 3
972	0.5969	0.36540748	0.0887	-0.9051093	-0.08028595	22129.07	CD74	CD74 molecule
1738	0.5969	0.36555195	0.1113	0.9048366	0.10068906	53.08	DLD	dihydrolipoamide dehydrogenase
284207	0.5969	0.36555515	0.1086	0.9048306	0.09828969	204.83	METRNL	meteorin like, glial cell differentiation regulator
1890	0.5969	0.36537709	0.1337	0.9051667	0.1209826	2970.65	TYMP	thymidine phosphorylase
712	0.597	0.36567248	0.1813	0.9046092	0.16397521	50.04	C1QA	complement C1q A chain
116236	0.5978	0.3662418	0.0697	-0.9035354	-0.06294847	82.65	ABHD15	abhydrolase domain containing 15
55049	0.5978	0.36639087	0.1482	-0.9032544	-0.1338911	231.57	REX1BD	required for excision 1-B domain containing
4282	0.5978	0.36639396	0.1431	-0.9032486	-0.1292396	197.12	MIF	macrophage migration inhibitory factor
94097	0.5979	0.36648215	0.0733	0.9030824	0.06620511	175.89	SFXN5	sideroflexin 5
6499	0.5979	0.36658422	0.069	-0.9028901	-0.06228243	540.09	SKIC2	SKI2 subunit of superkiller complex
115939	0.598	0.36672524	0.0971	-0.9026245	-0.08763208	202.62	TSR3	TSR3 ribosome maturation factor
124935	0.598	0.36680648	0.098	0.9024715	0.08839875	1696.88	SLC43A2	solute carrier family 43 member 2
253143	0.5983	0.36706082	0.0565	-0.9019926	-0.05091938	197.36	PRR14L	proline rich 14 like
1185	0.5988	0.3674649	0.0686	-0.9012321	-0.06184808	66.82	CLCN6	chloride voltage-gated channel 6
127933	0.5988	0.36742014	0.1292	0.9013163	0.11644173	110.68	UHMK1	U2AF homology motif kinase 1
23348	0.5988	0.36759395	0.1342	-0.9009894	-0.12093416	43.55	DOCK9	dedicator of cytokinesis 9
23309	0.5988	0.36762153	0.0536	-0.9009375	-0.04829945	381.6	SIN3B	SIN3 transcription regulator family member B
5147	0.5992	0.36802115	0.0641	0.9001862	0.05767079	49.72	PDE6D	phosphodiesterase 6D
967	0.5992	0.36796504	0.0778	0.9002917	0.07004743	1082.93	CD63	CD63 molecule
10066	0.5992	0.36808387	0.0614	-0.9000684	-0.05528084	874.59	SCAMP2	secretory carrier membrane protein 2
3902	0.5995	0.36831528	0.154	-0.8996336	-0.13850571	87.77	LAG3	lymphocyte activating 3
84106	0.5998	0.36857937	0.1045	0.8991376	0.09400199	1116.22	PRAM1	PML-RARA regulated adaptor molecule 1
6921	0.6	0.36882085	0.083	0.8986843	0.07461028	42.43	ELOC	elongin C
8760	0.6	0.36884829	0.0647	0.8986328	0.05811951	435.32	CDS2	CDP-diacylglycerol synthase 2
27230	0.6001	0.36904714	0.0681	0.8982596	0.06116467	380.22	SERP1	stress associated endoplasmic reticulum protein 1
3066	0.6001	0.36897963	0.092	0.8983863	0.08263587	72.18	HDAC2	histone deacetylase 2
53635	0.6004	0.36928676	0.0718	-0.8978102	-0.06447351	670.83	PTOV1	PTOV1 extended AT-hook containing adaptor protein
4287	0.6006	0.36953269	0.0892	0.8973491	0.08004661	42.95	ATXN3	ataxin 3
2717	0.6006	0.36956922	0.075	0.8972806	0.06731756	124.04	GLA	galactosidase alpha
6641	0.6006	0.36964234	0.0934	0.8971435	0.08381334	43.89	SNTB1	syntrophin beta 1
8833	0.6006	0.36973359	0.0646	-0.8969725	-0.05796128	77.87	GMPS	guanine monophosphate synthase
51081	0.6007	0.36984278	0.0754	-0.8967679	-0.0676083	92.09	MRPS7	mitochondrial ribosomal protein S7
79594	0.6008	0.36999835	0.0605	-0.8964765	-0.05424905	176.02	MUL1	mitochondrial E3 ubiquitin protein ligase 1
54665	0.6008	0.37009514	0.1226	0.8962952	0.10988126	45.62	RSBN1	round spermatid basic protein 1
6015	0.6008	0.37005908	0.0582	-0.8963627	-0.05213963	205.99	RING1	ring finger protein 1
9256	0.6009	0.37023084	0.1045	-0.896041	-0.09360469	161.94	TSPOAP1	TSPO associated protein 1
10427	0.601	0.37044755	0.1028	0.8956354	0.09205838	67.9	SEC24B	SEC24 homolog B, COPII coat complex component
8899	0.601	0.37052282	0.1237	0.8954945	0.11078167	112.27	PRPF4B	pre-mRNA processing factor 4B
7553	0.601	0.37050838	0.0719	-0.8955215	-0.06435081	54.18	ZNF7	zinc finger protein 7
115752	0.601	0.37056026	0.0833	-0.8954244	-0.07455006	54.26	DIS3L	DIS3 like exosome 3'-5' exoribonuclease
5355	0.6015	0.37098833	0.0906	0.8946236	0.08106951	943.49	PLP2	proteolipid protein 2
440400	0.6017	0.37121726	0.1006	0.8941956	0.08994252	991.18	RNASEK	ribonuclease K
9701	0.6017	0.37123817	0.0487	-0.8941565	-0.04358894	526.1	PPP6R2	protein phosphatase 6 regulatory subunit 2
107986084	0.6023	0.37197121	0.0928	0.8927871	0.08288697	52.26	LOC107986084	replaced by ID 7375
27068	0.6023	0.37193887	0.1037	0.8928475	0.09261892	50.35	PPA2	inorganic pyrophosphatase 2
3303	0.6023	0.37195374	0.0942	0.8928197	0.08408804	1444.07	HSPA1A	heat shock protein family A (Hsp70) member 1A
84872	0.6023	0.37181073	0.0583	-0.8930867	-0.05209849	70.98	ZC3H10	zinc finger CCCH-type containing 10
11273	0.6023	0.37202457	0.0562	-0.8926874	-0.0501781	650.94	ATXN2L	ataxin 2 like
6668	0.6023	0.37198785	0.0592	0.892756	0.05285534	251.19	SP2	Sp2 transcription factor
285613	0.6027	0.3723189	0.0579	-0.8921381	-0.05166509	155.23	RELL2	RELT like 2
112268235	0.6027	0.37245731	0.0914	0.8918799	0.08153731	52.92	LOC112268235	uncharacterized LOC112268235
6483	0.6027	0.37248864	0.0758	0.8918215	0.06763563	500.46	ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2
84851	0.6029	0.37274761	0.0989	0.8913385	0.08816752	69.04	TRIM52	tripartite motif containing 52
92799	0.6029	0.37269485	0.1157	0.8914369	0.10313603	3600.01	SHKBP1	SH3KBP1 binding protein 1
81932	0.6029	0.37284097	0.0853	-0.8911644	-0.07599518	105.65	HDHD3	haloacid dehalogenase like hydrolase domain containing 3
280	0.603	0.37295575	0.1006	0.8909505	0.08964973	73.31	AMY2B	amylase alpha 2B
107984849	0.6033	0.37394281	0.1436	0.8891122	0.12763456	60.17	LOC107984849	replaced by ID 100288069
2224	0.6033	0.37347824	0.0505	-0.889977	-0.04490297	224.61	FDPS	farnesyl diphosphate synthase
7086	0.6033	0.37344476	0.096	0.8900393	0.08539943	5703.36	TKT	transketolase
170954	0.6033	0.37381385	0.0729	0.8893522	0.06484726	3023.03	PPP1R18	protein phosphatase 1 regulatory subunit 18
8831	0.6033	0.3739396	0.0814	-0.8891181	-0.07239333	138.77	SYNGAP1	synaptic Ras GTPase activating protein 1
8295	0.6033	0.37343936	0.0736	-0.8900494	-0.06554082	202.66	TRRAP	transformation/transcription domain associated protein
107986845	0.6033	0.37366621	0.1328	-0.889627	-0.11817129	46.38	LOC107986845	uncharacterized LOC107986845
80019	0.6033	0.37380134	0.117	0.8893754	0.10404304	106.17	UBTD1	ubiquitin domain containing 1
10870	0.6033	0.3733928	0.0997	-0.8901361	-0.08876578	797.25	HCST	hematopoietic cell signal transducer
91663	0.6033	0.37378032	0.1046	0.8894146	0.09306654	1554.08	MYADM	myeloid associated differentiation marker
